sku,title,description,details,designer,mrsp,currencyId,prices,variants,optionTypes,defaultImages
0,Stripe Faux Wrap Tank Dress,A bow-tied waist and flounced hem bring a playful twist to this polished stripe wrap dress from DRAPER JAMES.,"Pink and white cotton (100% Cotton). Wrap. Sleeveless. V-neckline. Tie at waist. 42"" from shoulder to hemline. Imported.",Draper James,135,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-14'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/17/DJ67.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-14'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/17/DJ67.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/17/DJ67.jpg']"
0,Floral Letitia Dress,Cascading ruffles enhance the breezy tropical silhouette of this vacation-ready maxi dress by Banjanan. Finish the look with the Spherical Hoop Earrings by Daughter.,"Orange floral chiffon (100% Silk). Hourglass. Flutter sleeves. Crew neckline. Elastic waist. Fully lined. 46"" from shoulder to hemline. Imported.",Banjanan,390,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f8/BJN7.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f8/BJN7.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f8/BJN7.jpg']"
0,Serpentine Dress,"A bold, ultra-chic neckline and a delicate cut-out makes this ELLIATT dress a statement piece that's sure to collect compliments.","Green crepe (90% Polyester, 10% Spandex). Sheath. Short sleeves. Off the shoulder neckline. Fully lined. 41"" from bust to hemline. 31"" from bust to top of slit; 10"" Slit. Imported.",ELLIATT,190,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS--XL, one length available. Regular measures 41"" from bust to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/41/ELT53.jpg'], 'inStock': True}]","[{'size': 'Sized: XS--XL, one length available. Regular measures 41"" from bust to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/41/ELT53.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/41/ELT53.jpg']"
0,Pine Paisley Smocked Dress,Sweet paisleys charm this ladylike Moon River midi featuring a smocked bodice and airy ruffles. Style with the Link Earrings by Lizzie Fortunato.,"Green paisley printed chiffon (100% Polyester). Hourglass. Long sleeves. High neckline. Smocked bodice. Fully lined. Hidden back zipper with hook-and-eye closure. 44"" from shoulder to hemline. Imported.",Moon River,105,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/eb/MRR26.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/eb/MRR26.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/eb/MRR26.jpg']"
0,Plum Lace Aurora Dress,"Texture floral lace adds allure to this Dress The Population sheath that's RSVP ready. We love to style with Sachin & Babi's Heart Hoop Earrings to complete the look.

Also available in Green and Pink.","Purple & navy two toned crochet lace (100% Polyester). Sheath. Sleeveless. Scoop neckline. Hidden back zipper closure. Partially lined. 45"" from shoulder to hemline. Imported.",Dress The Population,242,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/aa/DTP41.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/aa/DTP41.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/aa/DTP41.jpg']"
0,Navy Nala Shift,"A floral-embroidered yoke decorates the minimal, carefree silhouette of this Lilly Pulitzer shift dress.

Also available in Pink.","Navy crepe (100% Polyester). Shift. Sleeveless. Crew neckline. Back zipper closure. 36"" from shoulder to hemline. Imported.",Lilly Pulitzer,178,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-16'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8d/LP119.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-16'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8d/LP119.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8d/LP119.jpg']"
0,Remy Maxi,"This timeless wrap dress by HEARTLOOM makes getting dressed (snd looking good) easy, all that's missing are a few accessories.","Rose jersey (73% Modal, 27% Polyester). Maxi. Short sleeves. V-neckline. Wrap closure. See size and fit tab for length. Imported.",HEARTLOOM,124,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-L, two lengths available. Regular measures 58"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/1d/HRTL6.jpg'], 'inStock': True}]","[{'size': 'Sized: XS-L, two lengths available. Regular measures 58"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/1d/HRTL6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/1d/HRTL6.jpg']"
0,Lace Simone Mini Dress,Intricate lace turns heads on this sweet Saylor dress styled with a ruffled sash and sparkly stripes. Try it with Oscar de la Renta's Bold Crystal Earrings.,"Black lace (100% Polyester). Sheath. Long sleeves. Mock neckline. Exposed back zipper closure. Partially lined. 33.5"" from shoulder to hemline. Imported.",Saylor,275,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-L'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/72/SLR65.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-L'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/72/SLR65.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/72/SLR65.jpg']"
0,Structured Cold Shoulder Dress,"Sophisticated and sweet, this Nicole Miller sheath dress showcases flirty cutouts. Complete the look with the Foil Minaudiere Sondra Roberts.","Black jersey (64% Viscose, 28% Nylon, 8% Spandex). Sheath. Short sleeves. Sweetheart neckline. Hidden back zipper closure. 37.5"" from shoulder to hemline. Imported.",Nicole Miller,395,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/72/NM366.jpg'], 'inStock': True}]",[{'size': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/72/NM366.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/72/NM366.jpg']"
0,Garden Floral Asymmetrical Dress,"We've found your favorite dress for spring. This eye-catching STYLESTALKER style juxtaposes a vintage-looking floral pattern with a polished, modern asymmetrical silhouette. Pull your hair up to show off the bold look and pair it with a simple nude heel.",White floral printed crepe (100% Polyester). Short sleeves. Crew neckline. Hourglass bodice with asymmetrical skirt. Exposed back zipper. Fully lined. 33.5” from shoulder to shortest hemline and 43” from shoulder to longest hemline. Imported.,STYLESTALKER,198,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions). Sized: XS-XL.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ac/STS30.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions). Sized: XS-XL.'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ac/STS30.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ac/STS30.jpg']"
0,Lime Drape Front Dress,A mock neck adds contemporary-chic style to this drape-front Halston Heritage dress.,"Lime silky georgette (100% Polyester). Sheath. Sleeveless. High neckline. Hidden back zipper with hook-and-eye closure. Fully lined. 33"" from shoulder to hemline. Imported.",Halston Heritage,295,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-14'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/d0/HA369.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-14'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/d0/HA369.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/d0/HA369.jpg']"
0,Rosehip Dress,Slim spaghetti straps suspend this swingy Reformation dress that's dance floor ready. Style it with the Night Sky Necklace by Ettika.,"Black crepe (100% Viscose). Hourglass. Square neckline. Sleeveless. Exposed back zipper. 47.75"" from shoulder to hemline. Made in USA.",Reformation,248,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-12'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/70/REF1.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-12'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/70/REF1.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/70/REF1.jpg']"
0,Victoria Dress,"Delightfully feminine, this HEMANT & NANDITA dress flaunts playfully puffed sleeves and a flirty flounced hem.","Green and white cotton (93% Cotton, 7% Lycra). Hourglass. Short sleeves. V-neckline. 37"" from shoulder to hemline. Imported.",Hemant & Nandita,330,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f7/HAN5.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f7/HAN5.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f7/HAN5.jpg']"
0,Blue Metallic Print Dress,"Like two effortless looks in one, this Slate & Willow dress pairs a solid top with a graphic jacquard skirt. We love it worn with the Sondra Roberts Gold Ombre Glitter Minaudiere.","Black and blue jacquard (98% Polyester, 2% Metallic). Hourglass. 3/4 Sleeves. Crew neckline. Back zipper closure. 36"" from shoulder to hemline. Imported.",Slate & Willow,199,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-14'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/09/SW630.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-14'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/09/SW630.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/09/SW630.jpg']"
0,Tara Sheath,A beautifully draped overlay brings of-the-moment style to this one-shoulder sheath dress by Hutch. All that's missing? Colorful accessories.,"White ponte (100% Polyester). Sheath. Short sleeve. One shoulder neckline. Hidden back zipper with hook-and-eye closure. Fully lined. 37"" from shoulder to hemline. Imported.",Hutch,215,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/af/HTC28.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/af/HTC28.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/af/HTC28.jpg']"
0,Pink Domino Dress,"Knotted at the waist and draped just right, this sleek MISA Los Angeles dress is effortless.

Also available in Blue.","Magenta chiffon (96% Polyester, 4% Spandex). Sheath. Sleeveless. V-neckline. 37"" from shoulder to hemline. Imported.",MISA Los Angeles,180,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b0/MISA3.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b0/MISA3.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b0/MISA3.jpg']"
0,Rory Dress,This painterly Lilly Pulitzer dress styled with sweet flutter sleeves will go wherever the wind blows you. Try it with the Blue Robinson Chain Wallet by Tory Burch.c,"Pink and blue satin (100% Polyester). Hourglass. Sleeveless. Crew neckline. Back zipper closure. 40"" from shoulder to hemline. Imported.",Lilly Pulitzer,178,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-16'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/c8/LP116.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-16'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/c8/LP116.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/c8/LP116.jpg']"
0,Marc Dress,This racerback midi dress by A.L.C. hugs your figure in all the right places and pairs with sneakers or heels just as easily.,"Green cotton (100% Cotton). Sheath. Sleeveless. Hater neckline. 47.5"" from shoulder to hemline. Imported.",A.L.C.,265,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XL, one length available. Regular measures 47.5"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/45/ALC106.jpg'], 'inStock': True}]","[{'size': 'Sized: XS-XL, one length available. Regular measures 47.5"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/45/ALC106.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/45/ALC106.jpg']"
